current_path,target_path,current_name,target_name,family,reason,meta_guid
"Assets/Sprites/Commercial/DenseCommercialBuilding-1.png","Assets/Sprites/Commercial/dense-commercial-building-1.png","DenseCommercialBuilding-1.png","dense-commercial-building-1.png","commercial","family-inferred","9a0fbe5806ee2434e82feec45a96cb72"
"Assets/Sprites/Commercial/DenseCommercialBuilding-2.png","Assets/Sprites/Commercial/dense-commercial-building-2.png","DenseCommercialBuilding-2.png","dense-commercial-building-2.png","commercial","family-inferred","f25332102910d479ea5c144ed426d1e7"
"Assets/Sprites/Commercial/DenseCommercialBuilding-3.png","Assets/Sprites/Commercial/dense-commercial-building-3.png","DenseCommercialBuilding-3.png","dense-commercial-building-3.png","commercial","family-inferred","fc633c395a833437cbe87eac58b9df26"
"Assets/Sprites/Commercial/DenseCommercialBuilding-3l.png","Assets/Sprites/Commercial/dense-commercial-building-3l.png","DenseCommercialBuilding-3l.png","dense-commercial-building-3l.png","commercial","family-inferred","49b2e0927b8d74c0797a99d15fe5c8f1"
"Assets/Sprites/Commercial/LightCommercialBuilding-2-128.png","Assets/Sprites/Commercial/light-commercial-building-2-128.png","LightCommercialBuilding-2-128.png","light-commercial-building-2-128.png","commercial","family-inferred","6a9f7e767118f486a9a1eed95a2749bf"
"Assets/Sprites/Commercial/LightCommercialZoning_ESlope.png","Assets/Sprites/Commercial/light-commercial-zoning-e-slope.png","LightCommercialZoning_ESlope.png","light-commercial-zoning-e-slope.png","commercial","family-inferred","4f801315d63764a598105064446c53ad"
"Assets/Sprites/Commercial/LightCommercialZoning_NESLope.png","Assets/Sprites/Commercial/light-commercial-zoning-nes-lope.png","LightCommercialZoning_NESLope.png","light-commercial-zoning-nes-lope.png","commercial","family-inferred","e1b15b46beca44d9db3958e4142f7dd8"
"Assets/Sprites/Commercial/LightCommercialZoning_NEUpSlope.png","Assets/Sprites/Commercial/light-commercial-zoning-ne-up-slope.png","LightCommercialZoning_NEUpSlope.png","light-commercial-zoning-ne-up-slope.png","commercial","family-inferred","466e03dd199d24142aab7dea364a573d"
"Assets/Sprites/Commercial/LightCommercialZoning_NSlope.png","Assets/Sprites/Commercial/light-commercial-zoning-n-slope.png","LightCommercialZoning_NSlope.png","light-commercial-zoning-n-slope.png","commercial","family-inferred","a7032b5bc14e4412cb09b36c3636f1dd"
"Assets/Sprites/Commercial/LightCommercialZoning_NWSlope.png","Assets/Sprites/Commercial/light-commercial-zoning-nw-slope.png","LightCommercialZoning_NWSlope.png","light-commercial-zoning-nw-slope.png","commercial","family-inferred","0e7cd37d321964012b97e9fcfd021fd9"
"Assets/Sprites/Commercial/LightCommercialZoning_NWUpSlope.png","Assets/Sprites/Commercial/light-commercial-zoning-nw-up-slope.png","LightCommercialZoning_NWUpSlope.png","light-commercial-zoning-nw-up-slope.png","commercial","family-inferred","0999fac5d751049898a2a9ef735f0f0f"
"Assets/Sprites/Commercial/LightCommercialZoning_SESlope.png","Assets/Sprites/Commercial/light-commercial-zoning-se-slope.png","LightCommercialZoning_SESlope.png","light-commercial-zoning-se-slope.png","commercial","family-inferred","36f9a653a390e46f3b107d4f10df7a09"
"Assets/Sprites/Commercial/LightCommercialZoning_SEUpSlope.png","Assets/Sprites/Commercial/light-commercial-zoning-se-up-slope.png","LightCommercialZoning_SEUpSlope.png","light-commercial-zoning-se-up-slope.png","commercial","family-inferred","2b127e672c90d4f998ddc9b22aca643b"
"Assets/Sprites/Commercial/LightCommercialZoning_SSlope.png","Assets/Sprites/Commercial/light-commercial-zoning-s-slope.png","LightCommercialZoning_SSlope.png","light-commercial-zoning-s-slope.png","commercial","family-inferred","456b079d83c9a4ee698e27ce0f9c7787"
